level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_07	śata	одинаковый, ровный	flag	phrase,unknown			одинаковый:A:-:- ровный:A:-:-			
level_07	sahasra	(n) тысяча	flag	phrase,unknown			тысяча:S:-:-			
level_07	dharma	(m) правило, закон, обязанность, долг	flag	phrase,unknown			правило:S:-:- закон:S:-:- обязанность:S:-:- долг:S:-:-			
level_07	karman	(п) дело, работа	flag	phrase,unknown			п:S:-:- дело:S:-:- работа:S:-:-			
level_07	tuṣ	быть довольным	flag	phrase,unknown		6	быть:V:6:12831.00 довольный:A:-:-			
level_07	aśvapati	(m) nom.pr. Ащвапати	ok	phrase,name						
level_07	upākhyāna	(n) небольшой рассказ	flag	phrase,unknown			небольшой:A:-:- рассказ:S:-:-			
level_07	śāstra	учение	flag	unknown			учение:S:-:-			
level_07	ās	cидеть	flag	unknown			идеть:V:-:-			
level_07	agnir iva	как огонь	flag	phrase,unknown			огонь:S:-:-			
level_07	agnī rocate	огонь сверкает	flag	phrase,unknown			огонь:S:-:- сверкать:V:-:-			
level_08	evam astu iti	да будет так	ok	phrase		6	быть:V:6:12831.00			
level_08	eka ekam	один за другим	flag	phrase,unknown		5	один:A:-:- другой:A:5:2034.50			
level_08	āhāra artham	для пищи	flag	phrase,unknown			пища:S:-:-			
level_08	tena uktam	им сказано	ok	phrase		5	сказать:V:5:2472.22			
level_08	na aham aparāddhaḥ	я не виноват	flag	phrase,unknown			виноватый:A:-:-			
level_08	kva asau durātmā	где этот злодей	flag	phrase,unknown			где:ADV:-:- этот:A:-:- злодей:S:-:-			
level_08	tatra paśya iti	посмотри туда	flag	phrase,unknown			посмотреть:V:-:- туда:ADV:-:-			
level_08	tuṣṭā	радостная, довольная	flag	phrase,unknown			радостный:A:-:- довольный:A:-:-			
level_08	asmi	(pr. 1 л. sg. от as) я есть	flag	phrase,unknown		4	л:S:-:- есть:V:4:151.44			
level_08	aśvapati	"(m) nom. pr. ""Ашвапати"""	ok	phrase,name						
level_08	var	выбирать	flag	unknown			выбирать:V:-:-			
level_08	vṛṇomi	(pr. 1 л. sg. от var) выбираю	flag	phrase,unknown			л:S:-:- выбирать:V:-:-			
level_08	vṛṇīṣva, varayasva	(imp. 2 л. sg. от var) выбирай	flag	phrase,unknown			л:S:-:- выбирать:V:-:-			
level_08	abravīt	(impf. 3 л. sg. от brū) говорил	flag	phrase,unknown			л:S:-:- говорить:V:-:-			
level_08	uttiṣṭha	(imp. 2 л. sg. от utthā) встань	flag	phrase,unknown			л:S:-:- встать:V:-:-			
level_08	kariṣyāmi	(fut.1 л. sg. от kar) сделаю	flag	phrase,unknown		4	л:S:-:- сделать:V:4:786.76			
level_08	utthā	вставать, подниматься, вскочить	flag	phrase,unknown			вставать:V:-:- подниматься:V:-:- вскочить:V:-:-			
level_08	brū	говорить, рассказывать, называть	flag	phrase,unknown			говорить:V:-:- рассказывать:V:-:- называть:V:-:-			
level_08	evam	так, таким образом	flag	phrase,unknown			такой:A:-:- образ:S:-:-			
level_08	vac	говорить, отвечать, утверждать	flag	phrase,unknown			говорить:V:-:- отвечать:V:-:- утверждать:V:-:-			
level_08	uvāca	сказал	flag	inflected	сказать	5	сказать:V:5:2472.22			
level_08	etad	это	ok							
level_08	etam	(A.sg) этого	ok	phrase						
level_08	varam	скорее, больше, лучше	flag	phrase,unknown		4	большой:A:-:- хороший:A:4:555.39			
level_08	as	быть, происходить	flag	phrase,unknown		6	быть:V:6:12831.00 происходить:V:-:-			
level_08	āsīt	он был, жил	flag	phrase,unknown		6	быть:V:6:12831.00 жить:V:-:-			
level_08	brū	говорить	flag	unknown			говорить:V:-:-			
level_08	sā	она	ok							
level_08	tuṣṭā	довольная	flag	unknown			довольный:A:-:-			
level_08	kar	делать	flag	unknown			делать:V:-:-			
level_08	darś	видеть, смотреть	flag	phrase,unknown			видеть:V:-:- смотреть:V:-:-			
level_08	paśyati	он смотрит	flag	phrase,unknown			смотреть:V:-:-			
level_08	utthā	вставать, восходить	flag	phrase,unknown			вставать:V:-:- восходить:V:-:-			
level_08	īpsitam	(adv.) желаемо, угодно	flag	phrase,unknown			желаять:V:-:- угодный:A:-:-			
level_09	pac	печь, варить, готовить (пищу)	flag	phrase,unknown			печь:S:-:- варить:V:-:- готовить:V:-:- пища:S:-:-			
level_09	Parasmaipada	действительный залог	flag	phrase,unknown			действительный:A:-:- залог:S:-:-			
level_09	Ātmanepada	средний залог	flag	phrase,unknown			средний:A:-:- залог:S:-:-			
level_09	janaḥ pacati	человек готовит (пищу) / для кого-то другого	flag	phrase,unknown		5	человек:S:5:2888.63 готовить:V:-:- пища:S:-:- другой:A:5:2034.50			
level_09	janaḥ pacate	человек готовит (пищу) / для самого себя	flag	phrase,unknown		5	человек:S:5:2888.63 готовить:V:-:- пища:S:-:- сам:A:-:-			
level_09	iṣ	искать, желать, стремиться к чему-либо (A.)	flag	phrase,unknown		4	искать:V:-:- желать:V:4:213.33 стремиться:V:-:-			
level_09	khād	есть, питаться	flag	phrase,unknown		4	есть:V:4:151.44 питаться:V:-:-			
level_09	gam	идти	flag	unknown			идти:V:-:-			
level_09	cal	ходить, бродить	flag	phrase,unknown			ходить:V:-:- бродить:V:-:-			
level_09	jīv	жить	flag	unknown			жить:V:-:-			
level_09	paṭh	читать	flag	unknown			читать:V:-:-			
level_09	pat	падать, летать	flag	phrase,unknown			падать:V:-:- летать:V:-:-			
level_09	likh	писать	flag	unknown			писать:V:-:-			
level_09	vad	говорить	flag	unknown			говорить:V:-:-			
level_09	vas	жить, обитать	flag	phrase,unknown			жить:V:-:- обитать:V:-:-			
level_09	īkṣ	смотреть, видет	flag	phrase,unknown			смотреть:V:-:- видти:V:-:-			
level_09	kamp	бояться	flag	unknown			бояться:V:-:-			
level_09	bhāṣ	говорить	flag	unknown			говорить:V:-:-			
level_09	labh	получать	flag	unknown			получать:V:-:-			
level_09	vart	вертеться	flag	unknown			вертеться:V:-:-			
level_09	śikṣ	учиться	flag	unknown			учиться:V:-:-			
level_09	vṛkṣa	(m) дерево	flag	phrase,unknown			дерево:S:-:-			
level_09	kutra	куда? когда? где?	flag	phrase,unknown			где:ADV:-:-			
level_09	kvann	где? когда?для чего?	flag	phrase,unknown			где:ADV:-:-			
level_09	sarvatra	adv. везде, повсюду	flag	phrase,unknown			везде:ADV:-:- повсюду:ADV:-:-			
level_09	cakravat	adv. как колесо, подобно спицам колеса	flag	phrase,unknown			колесо:S:-:- спица:S:-:- колесо:S:-:-			
level_09	patra	(n) лист; письмо	flag	phrase,unknown			лист:S:-:- письмо:S:-:-			
level_09	evam	adv. так, таким образом	flag	phrase,unknown			такой:A:-:- образ:S:-:-			
level_09	kas	(N. sg.) m от ka (кто? что? какой?)	flag	phrase,unknown			какой:A:-:-			
level_09	parivart	вращаться	flag	unknown			вращаться:V:-:-			
level_09	tatra	adv. там; туда	flag	phrase,unknown			там:ADV:-:- туда:ADV:-:-			
level_09	saṃvādas	беседа, разговор	flag	phrase,unknown			беседа:S:-:- разговор:S:-:-			
level_09	vidyālayam	в школу	flag	phrase,unknown			школа:S:-:-			
level_09	kimartham	зачем?	flag	unknown			зачем:ADV:-:-			
level_09	adhyayanāya	для учения, чтобы учиться	flag	phrase,unknown			учение:S:-:- учиться:V:-:-			
level_09	pustakāni	книги	flag	unknown			книга:S:-:-			
level_09	vanam	в лес	flag	phrase,unknown			лес:S:-:-			
level_09	puṣpebhyas	за цветами	flag	phrase,unknown			цвет:S:-:-			
level_09	phalebhyas	за плодами, за ягодами	flag	phrase,unknown			плод:S:-:- ягода:S:-:-			
level_09	kutra	куда?	ok							
level_09	pustakam	книга	flag	unknown			книга:S:-:-			
level_10	vīras jayati	герой побеждает	flag	phrase,unknown			герой:S:-:- побеждать:V:-:-			
level_10	bālās gacchanti	мальчики идут	flag	phrase,unknown			мальчик:S:-:- идти:V:-:-			
level_10	janas api gacchati	человек тоже идет	flag	phrase,unknown		5	человек:S:5:2888.63 идти:V:-:-			
level_10	janās calanti	люди движутся	flag	phrase,unknown		5	человек:S:5:2888.63 двигаться:V:-:-			
level_10	aśvas annam khādati	лошадь ест корм	flag	phrase,unknown		4	лошадь:S:-:- есть:V:4:151.44 корм:S:-:-			
level_10	abhitas vṛkṣās rohanti	вокруг растут деревья	flag	phrase,unknown			расти:V:-:- дерево:S:-:-			
level_10	abhitas	вокруг, с обеих сторон	flag	phrase,unknown			сторона:S:-:-			
level_10	kim	что?, почему	flag	phrase,unknown			почему:ADV:-:-			
level_10	patra	(п) лист; письмо	flag	phrase,unknown			п:S:-:- лист:S:-:- письмо:S:-:-			
level_10	hasta	(m) рука	ok	phrase		5	рука:S:5:1367.37			
level_10	phala	(n) плод	flag	phrase,unknown			плод:S:-:-			
level_10	vīra	(m) мужчина, герой	flag	phrase,unknown			мужчина:S:-:- герой:S:-:-			
level_10	pārthiva	(m) царь, властелин земли	flag	phrase,unknown		4	царь:S:4:196.75 властелин:S:-:- земля:S:4:650.73			
level_10	aśvapati	m nom. pr. Ащвапати	ok	name						
level_10	bhojana	(n) пища,прием пищи	flag	phrase,unknown			пища:S:-:- приём:S:-:- пища:S:-:-			
level_10	mukha	(n) рот, лицо	flag	phrase,unknown			рот:S:-:- лицо:S:-:-			
level_10	sas	он, тот, этот	flag	phrase,unknown			тот:A:-:- этот:A:-:-			
level_10	doṣa	(m), (n) недостаток, ошибка, промах	flag	phrase,unknown			недостаток:S:-:- ошибка:S:-:- промах:S:-:-			
level_10	sakṛt	adv. один раз, однажды	flag	phrase,unknown			один:A:-:- раз:S:-:- однажды:ADV:-:-			
level_10	aṃśa	(n) часть, порция, доля	flag	phrase,unknown			часть:S:-:- порция:S:-:- доля:S:-:-			
level_10	nipat	(А.) падать на	flag	phrase,unknown			падать:V:-:-			
level_10	bhūṣaṇa	(n) украшение	flag	phrase,unknown			украшение:S:-:-			
level_10	dāna	(n) щедрость	flag	phrase,unknown			щедрость:S:-:-			
level_10	satya	(n) правда, истина	flag	phrase,unknown			истина:S:-:-			
level_10	kaṇṭha	(m) горло, шея	flag	phrase,unknown			горло:S:-:- шея:S:-:-			
level_10	śrotra	(n) ухо, слух	flag	phrase,unknown			ухо:S:-:- слух:S:-:-			
level_10	śāstra	(n) учение, наука	flag	phrase,unknown			учение:S:-:- наука:S:-:-			
level_10	kim prayojanam	(n) какая необходимость в чем-либо	flag	phrase,unknown			какой:A:-:- необходимость:S:-:-			
level_10	lobha	(m)  жадность	flag	phrase,unknown			жадность:S:-:-			
level_10	krodha	(m) гнев	flag	phrase,unknown			гнев:S:-:-			
level_10	prabhū	возникать, P., о.н.в. prabháva-	flag	phrase,unknown			возникать:V:-:- н:S:-:-			
level_10	kāma	(m) желание	ok	phrase		4	желание:S:4:164.59			
level_10	prajan	появляться, A., о.н.в. prajāya-	flag	phrase,unknown			появляться:V:-:- н:S:-:-			
level_10	moha	(m) заблуждение, ошибка	flag	phrase,unknown			заблуждение:S:-:- ошибка:S:-:-			
level_10	nāśa	(m) погибель	flag	phrase,unknown			погибель:S:-:-			
level_10	ca	и	ok							
level_10	pāpa	(n) зло	flag	phrase,unknown			зло:S:-:-			
level_10	kāraṇa	(n) причина	flag	phrase,unknown			причина:S:-:-			
level_11	śṛgālas siṃhas ca	шакал и лев	flag	phrase,unknown			шакал:S:-:- лев:S:-:-			
level_11	śṛgālas avasat	шакал обитал	flag	phrase,unknown			шакал:S:-:- обитать:V:-:-			
level_11	bahis atiṣṭhat	он стоял снаружи	flag	phrase,unknown			стоять:V:-:- снаружи:ADV:-:-			
level_11	vanāni agacchat	он шел в леса	flag	phrase,unknown			идти:V:-:- лес:S:-:-			
level_11	siṃhas agarjat	лев рычал	flag	phrase,unknown			лев:S:-:- рычать:V:-:-			
level_11	sutas cintayati	сын думает	flag	phrase,unknown		4	сын:S:4:382.88 думать:V:-:-			
level_11	sas acintayat	он думал	flag	phrase,unknown			думать:V:-:-			
level_11	kena upāyena	какой хитростью?	flag	phrase,unknown			какой:A:-:- хитрость:S:-:-			
